,bullocks_200-249kg,bullocks_250-299kg,bullocks_300-349kg,bullocks_350-399kg,bullocks_400-449kg,bullocks_450-499kg,bullocks_500-549kg,bullocks_550kg+,heifers_200-249kg,heifers_250-299kg,heifers_300-349kg,heifers_350-399kg,heifers_400-449kg,target_cattle,feeding_stuffs,fertilisers,cereals,compound_feeding_stuffs_for_cattle_excluding_calves,compound_feeding_stuffs_for_pigs,compound_feeding_stuffs_for_poultry,npk_fertilisers,pk_fertilisers,electricity,motor_fuel,cattle,milk,other_goods_and_services,pigs,plant_protection_products,potatoes,poultry,seeds,sheep,straight_feeding_stuffs,straight_fertilisers,crop_output,vegetables,veterinary_expenses,cents_per_kg,eurgbp,eurusd,pbeefusdm,sunshine,rain,temp,petrol,diesel,brent_price,crude_price,all_items,food_and_non-alcoholic_beverages,ale_draught_bar_1_pint,best_back_rashers_per_kg,brandy_take_home_70cl_bottle,broccoli_per_kg,butter_per_lb,carrots_per_kg,cooked_ham_per_kg,diesel_per_ltr,ham_fillet_per_kg,irish_cheddar_per_kg,jam_per_lb,lamb_gigot_chops_per_kg,lamb_loin_chops_per_kg,lambs_liver_per_kg,marmalade_per_lb,mushrooms_per_kg,onions_per_kg,petrol_unleaded_per_ltr,pork_loin_chops_per_kg,pork_sausages_per_kg,pork_steak_per_kg,potatoes_10_kg,sherry_take_home_75cl_bottle,sirloin_steak_per_kg,stout_draught_bar_1_pint,tomatoes_per_kg,vodka_take_home_70cl_bottle,whiskey_take_home_70cl_bottle
2001-02-28,198.13,177.67,168.6,154.27,143.65,143.15,132.51,127.95,125.46,127.09,135.8,145.4,145.39,148.08230769230767,70.01323207691189,58.23686975565887,74.28683665937974,73.79655967450496,63.68237254313871,65.7032256724031,56.875871697636924,51.59511136959048,49.212938937804246,54.89616263164424,58.40220647290113,108.24104482978612,68.03583002929817,100.79409502087027,97.02028274883992,75.03539801794648,72.01956362006116,73.37788758872352,86.682478367226,71.40412159752567,60.71005903085265,77.03416073425583,77.74583833273859,75.17901389083059,142.60125,0.6393,0.9234,87.5625,9.2,54.3,6.0,82.5,75.0,27.5,29.64,77.0,95.4,2.96545,9.37133,23.98776,2.78003,2.02565,1.0413999999999999,12.787630000000002,0.7391399999999999,7.931150000000001,8.1153,1.46685,8.65251,13.02258,4.8069500000000005,1.45415,4.13512,0.9855200000000001,0.82296,7.9235299999999995,4.29768,10.772139999999998,6.01091,10.73404,12.15771,2.90957,2.31521,15.93596,18.319750000000003
2001-03-31,198.13,177.67,168.6,154.27,150.27,141.01,137.74,131.26,128.4,133.85,148.16,147.1,145.13,150.89153846153843,70.16036548986571,58.18087276550919,74.28683665937974,74.1213715837803,63.68237254313871,65.7032256724031,56.78654309332107,51.59363498788762,49.212938937804246,55.87886309107215,59.389958229964634,108.24832909402953,68.59221391346505,110.8959905580677,97.20188365244094,75.14718885972042,73.17364312996263,73.37788758872352,98.14678378717403,71.39849822948035,60.58471343091001,77.67501257300422,79.17624317527608,76.57533003044453,159.7324,0.62,0.8778,91.0581818181818,9.7,75.7,6.6,82.8,75.5,24.5,27.27,77.6,96.6,2.9845,9.87933,23.840439999999997,2.4892,2.0345400000000002,1.1938,13.01242,0.7493,8.20801,8.31469,1.46939,9.89203,15.02791,5.02158,1.4681199999999999,4.2125900000000005,1.016,0.8382000000000001,8.65632,4.37388,11.37793,6.20395,10.7696,12.127229999999999,2.94005,2.34823,15.94104,18.3134
2001-04-30,198.13,177.67,168.6,155.56,145.86,142.06,138.92,132.4,137.31,148.65,145.9,150.69,147.91,153.05076923076925,70.26160407676056,58.258562283374516,74.28683665937974,74.15455888755407,63.930315446509766,65.74185004614802,56.684738426949956,51.621686240241814,49.212938937804246,55.2926193928234,59.90905068510883,105.26282136340231,69.24121896370929,102.89043089258033,97.1758026716046,72.3662680081581,73.52379728466958,73.37788758872352,93.56004685438667,71.413962491605,60.973838526314275,77.05091503069369,78.34616368116104,77.08635673767554,149.44,0.62,0.8881,90.1125,12.0,96.7,9.4,83.9,75.1,25.66,27.62,78.3,98.1,3.0340299999999996,10.19683,24.253190000000004,2.8003500000000003,2.03327,1.2738099999999999,13.32103,0.74676,8.59536,8.32866,1.47193,10.43432,15.63878,5.05333,1.4706599999999999,4.11226,1.0668,0.83947,8.87603,4.4627799999999995,11.6586,6.75513,10.808969999999999,12.18946,2.9832300000000003,2.46888,16.13408,18.34769
2001-05-31,198.13,177.67,159.76,150.31,146.71,142.68,143.74,135.59,154.76,152.37,151.85,150.63,144.8,154.53846153846152,70.44720815273445,57.577013331192475,74.28683665937974,74.2399985419504,64.68465545177831,65.71272346922561,55.979591399585196,51.5724735168134,49.212938937804246,57.97758060069164,58.88378158235362,107.52510571557504,69.74833627017543,107.35134155877417,97.16807497357904,71.42346559921505,73.49306947109324,73.37788758872352,99.43046126946959,71.8371209370157,60.18300343591312,79.95359688855409,90.99005311830616,77.04518048500658,155.29025000000001,0.5964,0.8459,91.4886363636364,14.5,34.5,13.5,87.6,74.9,28.31,28.68,78.8,98.6,3.0505400000000003,10.420350000000001,24.43988,3.52933,2.03581,1.39192,13.31849,0.74549,8.65124,8.33882,1.46939,10.52576,16.22298,5.091430000000001,1.46304,4.14401,1.07442,0.88011,8.999220000000001,4.52882,11.790680000000002,6.48081,10.886439999999999,12.255500000000001,2.99974,2.4371300000000002,16.23695,18.36674
2001-06-30,198.13,168.52,153.69,151.31,145.98,147.84,142.08,145.34,154.14,150.69,149.88,144.75,128.12,152.34384615384613,70.49512775053134,56.9247240675571,74.28683665937974,74.30354869811296,64.22525002234019,66.13379246169086,55.36377297653628,51.32198075456274,49.212938937804246,59.3468409564822,59.16792934808422,108.22335447376636,69.74242428085135,108.39242727884637,97.45303383827212,70.06367345746037,74.92798690507598,73.37788758872352,89.89167207296494,72.00582197837548,59.353406854766654,77.84744220717727,84.1493087159117,77.01503358573108,157.23420000000002,0.6003,0.85,94.4523809523809,12.8,61.6,14.5,93.2,75.3,27.85,27.59,79.2,99.3,3.05816,10.67308,24.48814,3.20802,2.03073,1.7424400000000002,13.309600000000001,0.75184,8.82269,8.41629,1.4820900000000001,10.51687,16.28775,5.17652,1.4770100000000002,4.15036,1.1849100000000001,0.93472,8.823960000000001,4.5770800000000005,11.738610000000001,6.37413,10.91438,12.34059,3.00609,2.16154,16.33093,18.44802
2001-07-31,172.76,166.44,161.08,151.09,152.3,149.66,152.02,141.83,151.35,149.5,144.45,130.53,125.22,149.86384615384617,71.40492518475968,56.748661458888314,74.28683665937974,75.92125322887327,64.52327615556923,66.52636806368852,55.16715023854499,51.315583100517046,49.212938937804246,58.22150920999275,58.35177331967621,107.85289760652923,70.02882731921824,105.29218731992383,97.47814885685523,109.96954142256006,74.45992369827384,73.37788758872352,85.52628071395286,71.78932230863046,59.172184300632715,84.09888906555624,78.90943190931056,77.3569435409288,152.76575,0.615,0.8762,98.4545454545455,10.5,75.0,16.3,89.3,76.4,24.61,26.47,79.0,99.6,3.0556200000000002,10.89787,24.51608,3.2893,2.03073,1.64465,13.484860000000001,0.76454,8.85571,8.60044,1.48336,10.26668,15.925799999999999,5.148580000000001,1.4782799999999998,4.13512,1.22936,0.89281,8.97001,4.56311,11.650979999999999,6.502400000000001,10.935970000000001,12.60856,3.0099,2.04343,16.283939999999998,18.48485
2001-08-31,188.32,181.76,165.23,154.44,154.5,155.4,150.57,142.04,150.75,142.41,131.71,125.34,126.17,151.43384615384616,71.62360053245254,56.611443609152175,77.59040532130898,76.4804946031038,64.54491705735973,66.40352989145055,55.076324506782505,51.3574139154312,49.212938937804246,55.63784532436412,53.83862114450063,107.4886843943579,70.18976480637396,100.4143111995174,97.47331904558925,49.462995637286745,74.1047673413568,73.37788758872352,83.20817735536079,71.93342111479191,58.92199649673113,72.24871481419018,75.95227371152575,77.33488483414185,146.70775,0.6276,0.9124,101.804347826087,13.1,62.5,16.3,83.6,74.8,25.68,27.31,79.2,100.0,3.05943,10.62355,24.44623,2.92227,1.9964400000000002,1.37287,13.588999999999999,0.74295,8.7503,8.8519,1.51003,10.04951,16.03248,5.1422300000000005,1.4846300000000001,4.16941,1.2903200000000001,0.8318500000000001,8.7503,4.52628,11.738610000000001,7.5971400000000004,10.95502,12.53363,3.01498,2.10439,16.25981,18.50517
2001-09-30,195.31,189.66,167.48,158.81,163.76,159.35,152.09,141.41,147.28,131.14,124.93,126.36,121.52,152.23846153846154,71.67219505416207,56.470189940306156,77.59040532130898,76.57440761165515,64.64879338595408,66.13759158041987,54.82630422319457,51.115779443397656,49.212938937804246,55.323474324310176,54.57236202007769,110.29624795561004,70.2239229669131,96.30928187640949,97.67134130749461,82.24887521081972,73.25510756595567,73.37788758872352,86.6488642829564,72.17030549370122,58.957737611574224,79.47191086596541,77.79030687706616,77.32091431984345,140.529,0.6182,0.9117,107.25,11.0,50.0,14.6,82.3,74.2,25.62,25.69,79.6,100.1,3.05689,10.61847,24.59609,2.921,2.00025,1.28524,13.88618,0.74168,8.85825,8.89508,1.53924,10.1092,16.16583,5.13842,1.4846300000000001,4.08559,1.2915899999999998,0.8255,8.83412,4.54787,11.27252,7.52602,10.972800000000001,12.528550000000001,3.02006,2.23774,16.26743,18.51025
2001-10-31,203.53,192.25,165.89,167.23,164.88,159.53,151.07,139.87,130.4,127.71,122.02,120.6,122.28,151.3276923076923,71.53653534772299,56.702249539124615,77.59040532130898,76.157094919521,64.9764984702101,66.18887968326149,55.09578716358875,51.29343737497426,52.13028195803729,54.360567594515274,53.0243102314545,109.27124791564218,70.33428010096274,95.30714834314267,97.68776266579894,70.15864620799398,74.9079780962356,72.91584046385567,89.18006825125761,71.93271819378624,59.15808921308896,75.62679983347503,74.46257747655144,77.85399973386141,159.53425,0.6186,0.8998,103.391304347826,8.3,116.2,13.3,84.2,74.7,20.54,22.21,79.8,99.8,3.06578,10.56386,24.521160000000002,2.7990800000000005,2.00025,1.3271499999999998,13.72108,0.7493,8.74776,9.02462,1.54051,10.11936,16.13916,5.13461,1.45288,4.17957,1.2763499999999999,0.84455,8.34517,4.58851,11.91006,6.79577,11.033760000000001,12.80668,3.0289499999999996,2.35331,16.35252,18.45691
2001-11-30,212.43,181.56,173.83,174.33,165.82,158.42,148.69,135.27,125.31,126.11,118.01,120.66,123.87,151.10076923076923,71.41504904344916,56.74563459455588,77.59040532130898,76.08930808628094,64.9764984702101,65.68043096002903,55.15167992159643,51.31902799115703,52.13028195803729,52.57680325346838,53.51203572544663,109.41485198215544,70.43412703176955,92.93814716379465,97.70128613734373,60.55205356157066,74.06546432399175,72.91584046385567,97.77449194818811,71.94537077188822,59.18829297211129,73.48783465490742,73.35827529241625,77.77385309920216,146.33350000000002,0.6295,0.8965,104.275,8.1,65.3,9.6,79.2,73.2,18.8,19.67,79.8,99.9,3.08356,10.631170000000001,24.60244,2.85877,1.9989800000000002,1.30048,13.72235,0.7340599999999999,8.84174,9.058910000000001,1.5367,10.55243,17.02689,5.18668,1.50749,4.06019,1.2814299999999998,0.78613,8.81888,4.59232,11.24458,5.80136,11.009630000000001,12.43203,3.04927,2.40665,16.37284,18.46199
2001-12-31,191.7,188.83,181.05,169.83,163.66,155.18,138.62,129.56,117.97,120.06,116.92,122.28,124.99,147.7423076923077,71.58985433682093,56.85409723313409,77.59040532130898,76.37034099908871,65.08037479880444,65.72602038477714,55.2554807578964,51.2673546315572,52.13028195803729,52.09826073116402,54.33003686921653,107.11510569958789,70.69491144973206,93.2878315680706,97.70418402410331,55.4833776515815,74.06546432399175,72.91584046385567,103.00243339411817,71.98895187423949,59.33578799533695,72.8581523471176,74.54410314115202,77.74076503902172,135.6404,0.6127,0.8909,100.833333333333,7.1,50.4,5.9,81.2,74.7,18.71,19.4,80.2,100.3,3.099,9.916,24.35,2.949,1.977,1.264,13.622,0.758,8.769,8.79,1.518,10.613,17.227,5.135,1.48,3.782,1.283,0.816,8.92,4.499,11.27,5.421,10.906,12.095,3.062,2.482,16.216,18.285
2002-01-31,193.42,192.44,176.99,171.94,161.76,146.44,136.63,131.09,121.46,118.09,119.62,124.96,132.9,148.28769230769234,71.92461659748656,56.988792695926534,77.59040532130898,76.5652281446539,65.26957811160132,66.04261361219463,55.396210737880025,50.85593626369559,52.13028195803729,51.16446242730004,61.02473044059651,107.23893819172613,71.13765376133593,87.44234771633853,97.75151617450994,53.093724746227956,74.44205869038065,76.06821702526295,102.58891673480157,73.14877153358776,59.51147319365013,73.15972968299918,77.34562143379026,78.25767406806258,128.5035,0.6086,0.8585,101.045454545455,6.2,129.9,8.3,81.5,75.3,19.42,19.73,80.1,100.5,3.126,9.783,24.307,3.147,1.969,1.244,13.195,0.753,8.499,8.553,1.51,10.617,17.317,5.2,1.465,3.948,1.249,0.813,8.978,4.46,11.632,5.869,10.922,12.354,3.088,2.534,16.222,18.26
2002-02-28,211.08,188.19,177.35,167.41,153.92,141.32,139.0,133.09,126.37,120.8,121.75,139.28,136.77,150.48692307692306,71.83282694536857,56.92926436405572,77.59040532130898,76.40423441570874,65.27205135752024,65.91597632122763,55.35429116937427,50.910070259466856,52.13028195803729,51.64358711812302,62.406106808195915,105.29612085708652,71.15867416782157,84.73782656428016,98.11954779297795,54.660775130032555,76.01203558403607,76.06821702526295,85.60175384655818,73.21484610812034,59.40122947321866,74.84283837931986,81.10321342947171,78.30473264254141,122.70750000000001,0.6135,0.8686,102.95,7.7,177.2,7.8,81.2,75.1,20.28,20.76,80.6,100.6,3.143,9.8,24.348,3.48,1.968,1.23,13.237,0.753,8.467,8.609,1.518,10.667,17.389,5.216,1.4,3.934,1.297,0.815,8.897,4.463,11.413,5.903,10.895,12.404,3.09,2.674,16.187,18.295
2002-03-31,208.25,187.8,175.57,158.9,142.9,145.33,140.24,138.08,124.37,120.64,135.97,139.2,134.09,150.10307692307694,71.84565049970858,56.45455114125534,77.59040532130898,76.404940528555,65.28503589859453,65.95966618661124,54.8063425239061,50.7653848525873,52.13028195803729,52.81258150350885,61.20555174606144,103.31063854616396,71.29596369768093,89.22352498571381,97.87998915418513,57.511936245010354,74.91012189718278,76.06821702526295,85.75270011176882,73.20992566108067,58.956730819606804,76.60343569666568,84.36424001349506,79.7716366438736,128.83800000000002,0.6115,0.8718,109.025,9.7,41.2,8.5,81.6,75.4,23.7,24.44,81.3,100.7,3.22,9.778,24.36,3.451,1.958,1.245,13.105,0.757,8.684,8.792,1.516,10.666,17.382,5.259,1.453,3.954,1.295,0.821,8.654,4.498,11.74,5.817,10.976,12.524,3.17,3.495,16.268,18.319
2002-04-30,204.09,181.66,169.18,148.41,148.66,140.05,140.6,134.05,122.24,138.62,140.94,136.34,139.83,149.58999999999997,72.09334757564463,56.371312372113934,77.59040532130898,76.40988331847876,65.9200417882755,66.5333331146917,54.68956658306864,50.842156701135636,52.13028195803729,55.349089739129376,60.70552548299006,99.49992773767421,71.65528127104488,89.84321886670918,97.98044922851761,60.43135902443421,75.62758061417415,76.06821702526295,85.36645525667099,73.29708786578321,58.90186065738291,76.91618256350586,82.57067539228221,80.69295529734187,130.52800000000002,0.6177,0.9002,103.738636363636,12.1,74.9,10.0,86.3,78.2,25.73,26.26,82.0,101.2,3.264,10.027,24.538,3.231,1.944,1.334,13.576,0.786,8.698,8.865,1.52,10.752,17.629,5.331,1.496,3.717,1.294,0.865,9.001,4.473,11.765,5.993,11.038,12.558,3.216,3.509,16.522,18.655
2002-05-31,194.01,176.46,159.72,153.12,143.95,142.35,140.75,135.36,136.46,141.13,136.09,141.82,135.22,148.95692307692306,72.1594901190826,56.262849733535745,77.59040532130898,76.40988331847876,65.9200417882755,67.2108426213651,54.578779152017695,50.79146759600437,52.13028195803729,56.29977093003329,60.45643490913532,98.97025766625934,72.16831056683513,90.98965254655063,98.02295156765828,68.99621931344197,75.3553178938816,76.06821702526295,85.11593519466174,72.54496238972101,58.7790320373588,78.30609107216388,81.44413893598325,80.76060199815518,131.62675000000002,0.6424,0.9339,96.4673913043478,13.8,95.9,12.1,91.5,80.3,25.35,26.95,82.5,101.7,3.269,10.228,24.551,3.113,1.941,1.428,13.591,0.806,9.015,8.879,1.514,10.092,16.733,5.039,1.521,4.004,1.368,0.915,9.106,4.561,11.275,6.286,11.085,12.87,3.22,2.782,16.589,18.711
2002-06-30,184.56,173.67,157.75,149.26,145.09,143.25,144.18,137.96,145.43,136.34,144.29,136.43,136.83,148.84923076923076,72.15341580386891,55.9576409133506,77.59040532130898,76.40282219001624,65.9200417882755,67.2108426213651,54.30430578680141,50.657608988279065,52.13028195803729,55.804345520689004,60.42014764035154,98.50510536385767,72.84950311451051,93.11874366625614,97.94277670064292,98.44667567422417,75.51896136618342,76.06821702526295,77.54071590190564,72.51825139150571,58.36876431063892,83.50969630749127,79.28741453609507,80.76795490041751,135.2932,0.6467,0.9918,93.8947368421053,10.7,78.4,13.6,90.9,79.8,24.08,25.55,82.6,102.1,3.282,9.967,24.67,3.278,1.97,1.434,13.815,0.803,9.094,8.852,1.516,10.187,17.33,5.275,1.53,3.997,1.384,0.907,8.486,4.513,11.66,6.418,11.049,12.871,3.231,2.444,16.623,18.799
2002-07-31,173.77,169.87,166.06,150.63,143.59,149.46,144.1,137.7,137.59,143.61,136.98,136.99,137.33,148.2830769230769,72.16488951038366,55.24027406656832,77.59040532130898,76.42612391394252,65.9200417882755,67.2108426213651,53.58368844248811,50.657608988279065,52.13028195803729,54.88451926127187,58.26013259003583,98.38127287171943,72.99007708288325,92.46275342937389,98.30597850784496,84.12112448566202,75.16237580863493,76.06821702526295,66.9573531810231,72.52387475955102,57.4963790708775,83.01893504099876,86.54319868554703,80.97383616376237,134.240735,0.6253,0.9775,96.9047619047619,11.8,45.0,15.5,89.5,79.0,25.74,26.94,82.2,102.4,3.287,10.335,24.732,3.396,1.981,1.434,13.903,0.794,9.063,8.818,1.528,9.384,16.062,5.276,1.473,3.967,1.398,0.895,9.007,4.663,11.503,6.862,11.042,12.807,3.233,2.121,16.581,18.818
2002-08-31,202.22,192.67,175.56,150.74,152.33,149.21,145.78,139.21,142.19,139.72,138.82,139.44,136.82,154.20846153846153,72.11629498867413,54.83971901991212,68.16108285090921,76.42612391394252,65.9200417882755,67.14815716233645,53.22936828011798,50.657608988279065,52.13028195803729,55.332789020608075,56.46176015064997,98.70906476267362,73.12014084801316,87.03069392396301,98.30887639460454,56.747702393060194,74.74290542330232,76.06821702526295,69.74795640340477,72.14710910051426,56.92804500527412,77.84883839854709,97.24529502038732,80.96427739082137,128.46790000000001,0.6337,0.982,95.7272727272727,12.4,57.6,16.4,89.1,78.8,26.65,28.2,82.7,102.5,3.29,10.647,24.735,3.448,1.983,1.391,13.834,0.789,8.9,8.956,1.533,8.788,15.189,5.205,1.537,4.048,1.396,0.885,8.985,4.735,11.424,7.031,11.081,12.816,3.237,2.108,16.561,18.765
2002-09-30,212.65,199.18,164.67,155.65,153.18,152.2,143.11,138.1,141.57,139.9,139.09,137.09,129.59,154.30615384615385,72.07309985826566,54.651548953913654,68.16108285090921,76.42612391394252,65.9200417882755,67.15892133206862,52.97036523185026,50.62168370017631,52.13028195803729,56.40223258931013,55.86271269649066,101.65606995372846,73.18123140436208,85.87098108952883,98.4421791855457,106.0489475645944,75.21168323042019,76.06821702526295,72.28486842375176,71.67334034269564,56.81830468082634,86.40958578261201,92.7762063154644,80.94148339380818,124.87075,0.6291,0.9868,92.5625,10.4,16.3,14.8,89.3,78.5,28.4,29.67,83.1,102.7,3.294,10.594,24.846,3.489,1.966,1.368,14.382,0.786,9.065,8.983,1.56,9.064,15.342,5.332,1.55,4.05,1.324,0.886,9.2,4.725,11.674,7.343,11.029,12.764,3.24,2.104,16.546,18.816
2002-10-31,214.02,193.08,162.27,163.12,155.64,149.11,145.44,134.08,148.4,141.77,137.7,129.69,132.23,154.35000000000002,71.7855822714843,54.863429457182676,68.16108285090921,75.73907611454061,65.66035096678962,67.67560147921394,53.20591328345405,50.79442035941006,52.13028195803729,57.73598066546498,55.261205088515496,101.77157757244568,73.2167033403066,85.62133298318498,98.45666861934367,84.49755293959994,74.65858258604636,75.20770724225218,70.26992605159117,71.56860511285144,57.01815288635738,81.595517939465,91.47920710590967,81.21721722864505,124.6955,0.633,0.9907,86.967,9.6,129.7,10.7,90.0,79.3,27.54,28.86,83.5,102.8,3.291,10.875,24.75,2.991,1.96,1.359,14.189,0.794,9.133,8.94,1.559,9.148,15.365,5.356,1.551,4.056,1.271,0.891,8.993,4.743,11.761,7.131,11.03,12.02,3.242,2.55,16.617,18.789
2002-11-30,210.93,195.78,179.01,163.22,158.51,151.72,140.93,137.27,155.87,139.79,129.92,130.44,129.44,155.60230769230773,71.1774758262026,55.02637565374434,68.16108285090921,75.05061608944618,65.54101685120204,66.58715396335268,53.32169113932711,51.09658648126057,52.13028195803729,58.12079405627176,55.1486530514404,103.19096849073624,73.4525260255674,85.6655968318275,98.45473669483728,87.14887555866326,73.90325005232138,75.20770724225218,71.94999603706596,71.18270148074102,57.26028635451967,79.01535628803356,81.7035387778942,81.14883523760551,124.654,0.6387,0.9946,81.5625,7.7,135.3,9.6,89.9,79.4,24.34,26.19,83.6,102.9,3.288,11.006,24.735,3.433,1.961,1.362,14.328,0.797,9.38,8.934,1.572,9.088,15.183,5.45,1.556,4.048,1.317,0.89,9.048,4.79,11.321,6.757,10.989,12.567,3.243,2.443,16.653,18.78
2002-12-31,210.0,188.91,174.23,160.48,159.96,150.5,141.36,136.52,149.43,132.31,128.41,129.66,134.35,153.54769230769233,71.10863358711411,55.437524725564,68.16108285090921,75.10216232722247,65.54101685120204,66.12999334296184,53.49635600810111,51.30524842859706,52.13028195803729,56.253779617062435,56.51649857305262,104.99538480475074,73.63645458231679,85.8090117014293,98.46053246835645,91.26930791254341,76.21069447180857,75.20770724225218,72.6660394548089,71.11873566922544,58.12965121837886,80.19793037827297,82.37797836686266,81.12236478946116,124.815,0.6516,1.0501,84.0,6.0,89.3,6.9,87.8,80.0,28.33,29.39,84.2,103.0,3.32,10.776,26.269,3.082,1.963,1.373,14.525,0.806,9.225,9.021,1.57,9.15,15.3,5.461,1.568,4.05,1.312,0.874,8.905,4.824,11.091,7.041,11.237,11.986,3.265,2.567,18.094,20.416
